date,aave,algorand,amp-token,arweave,avalanche-2,axie-infinity,basic-attention-token,binance-usd,binancecoin,bitcoin,bitcoin-cash,bitcoin-cash-abc-2,bitcoin-cash-sv,bittorrent-2,blockstack,cardano,cdai,celo,celsius-degree-token,chainlink,chiliz,compound-ether,compound-governance-token,compound-usd-coin,convex-finance,cosmos,crypto-com-chain,curve-dao-token,dai,dash,decentraland,dogecoin,ecash,ecomi,elrond-erd-2,enjincoin,eos,ethereum,ethereum-classic,fantom,filecoin,flow,frax,ftx-token,gala,harmony,hedera-hashgraph,helium,holotoken,huobi-btc,huobi-token,internet-computer,iota,kadena,klay-token,kucoin-shares,kusama,leo-token,link,litecoin,loopring,magic-internet-money,maker,matic-network,monero,msol,near,nem,neo,nexo,okb,olympus,pancakeswap-token,paxos-standard,polkadot,quant-network,radix,ripple,shiba-inu,solana,staked-ether,stellar,sushi,terra-luna,terrausd,tether,tezos,the-graph,the-sandbox,theta-fuel,theta-token,thorchain,tron,true-usd,uniswap,usd-coin,vechain,waves,wrapped-bitcoin,zcash
2021-01-11,1270843704.7986543,306040896.5646549,0.0,147719633.1945033,417691395.58178353,26307263.700915676,316651566.6522757,955487865.5941429,5186549765.589884,585911777228.7335,9315632049.739454,320194219.61799043,3906270343.293988,219822738.65342903,357834498.05339,7834056563.131224,929835412.0414722,0.0,1742733974.5760558,5369718828.899866,85771918.82444324,993414485.1863167,667864179.2742503,721133700.1487082,,1266219914.1628704,1454638950.194914,114839416.47237343,1170530547.834638,1209683963.9549065,116867937.2344597,1036854415.9640023,,0.0,506766737.7817007,141655907.33280417,2421560886.3195457,118790061961.7684,852965454.2352054,53133415.59590182,861504392.6657495,,74038128.22087264,693471043.4768184,8167032.420589786,49598077.50388639,276147887.64450216,77086198.59835961,143309602.83928266,563529367.9679116,922076659.4462322,,973632571.6578996,12092680.89373311,0.0,78207511.73774193,524101509.21939254,1062262843.203153,0.0,9315270393.736582,368336992.4599676,,1134198719.35923,121594214.73011813,2726067023.024806,,353590207.68487084,1740825266.8722339,1460622163.4909277,290129834.83837324,1594531773.5867503,,42583339.93138884,407185526.6520546,7299007233.6615,165946460.46534565,,11890161573.75855,0.0,748583562.8335261,26867836.91137085,5233796593.407825,463504853.33028156,337336494.4127899,152886039.85456276,19877785793.06708,1724608720.882669,328851747.71389014,21874005.380345948,0.0,1641902434.249534,264345419.75610057,1948721119.2682297,258228849.36437735,1069583732.6608508,3957402445.296853,1453179689.1347513,531431271.6347062,3485902378.7579203,852788536.4253799
2021-01-12,1146891957.7573733,276091607.0086674,0.0,129137436.15235549,412066138.1176644,22710785.973261528,281666901.76910025,874524882.7720358,4695448884.728016,545585679385.7368,7365768538.847439,259147364.78499326,2954502459.1378756,190443025.45253545,375219867.2118981,7044929822.863197,771421404.5494733,0.0,1536968072.405151,4798997107.263847,77997864.97165519,897568389.4867471,571324937.9325517,693734124.5762523,,1121308442.5186818,1237684167.4143543,93960770.17604819,1130313777.9213765,996794798.916441,103403519.64582196,931584561.4952956,,0.0,456656972.34917176,123640299.09967421,2094174862.3615954,102565270786.55728,698182644.4160646,46047885.57621546,792186915.0658363,,76176239.14017475,641452478.6697136,6553462.25448577,44910185.39682399,242763560.5956256,67141027.8271047,130390183.67508982,518464541.8336953,792947198.1385695,,844906697.339465,10870164.149152668,0.0,72305660.79819903,474018972.08226776,1070724737.572509,0.0,7612536099.456342,319577933.6239965,,1028198524.2077223,104141626.2099235,2358938464.5195584,,304412068.5253396,1586287952.524252,1386179712.5828998,257428812.4332743,1417109622.6601949,,36242866.32423927,383070732.0862156,6489429749.11746,155577892.09187597,,10886479002.719065,0.0,672035721.4605774,23433943.055515636,4785329114.983423,403013017.76109433,294875973.78423417,154326566.89062172,20141026455.13292,1450001477.263251,291540597.39784545,21051353.996465057,0.0,1489089694.423711,237807394.38751504,1709931152.0046148,251399453.34571388,922189161.8859693,3970692633.5801024,1288551280.3357406,459488508.0081784,3225486571.939758,785450373.3902258
2021-01-13,1258544598.0270715,260642199.05191612,0.0,149166562.23509133,488794281.25574964,20444399.347839836,281430537.17167485,870932881.3891407,4633018919.111451,515872383578.39825,6880112604.29317,248078150.18107826,2885814813.388267,192279958.02748737,363044527.4446511,7306399944.7137575,775132698.5120437,0.0,1487951979.7632916,4569228749.688547,77010716.89642304,850773192.830805,625487072.4359401,732120729.4117022,,1111492127.9116042,1209444070.3604403,93348728.20767874,1121076067.3645442,1035869252.0884827,118471484.64261127,837373747.2696166,,0.0,441326041.94580907,126755812.49381329,2014289092.0731807,97751951504.53001,668371244.2085649,45617125.75649855,771606921.0909146,,79376805.323288,617684374.9145019,6834703.775112161,43497747.74043322,259212092.79655766,69804395.43562359,121231110.24849364,493583988.6822539,768799452.1148715,,814937197.4216303,11171921.844092038,0.0,74608490.9353155,462642228.2322532,1063604304.473766,0.0,7191381693.968824,326516533.83981645,,1099483507.9972098,104608914.72077315,2298143594.1437206,,295624113.1566685,1568743826.65444,1267690991.1378238,250067167.2636802,1414647541.052391,,40019946.93465359,360900438.14138454,6449873914.18485,167953899.6012956,,10931577052.27953,0.0,768783546.4766167,24112987.41619191,5083364609.171112,442188732.4021274,296934534.97906005,160085161.0507851,19899767146.533268,1417687386.441906,276892201.49760485,19491002.291264463,0.0,1484217302.905801,232355801.17647243,1681375776.4791477,247308640.031844,979424397.3078272,3918614672.749318,1205368436.075789,488108614.1942361,3075410124.1615076,879619853.8801899
2021-01-14,1476237107.2843437,298845192.1561738,0.0,159328578.13069198,536875921.1479427,22919007.75926521,303725111.3587799,883059686.575648,4894038928.793135,572814884322.5846,7594446472.053837,256325151.0919111,3256243272.589433,196260286.51900542,418242913.1823722,7951737635.959729,891466299.7451938,0.0,1569647108.8549128,5248663486.51317,89663153.49039842,935154782.0853132,723433453.0918516,732996407.5407223,,1216393279.264084,1325155141.0030012,105313957.21344559,1126005581.8978813,1091902173.8275712,124941378.59828633,909890522.2449931,,0.0,487469335.88971305,135818137.93702444,2167414446.580529,105745763208.41699,727364110.5805179,49809927.316506736,795892087.7923007,,82929193.36358787,676823751.6146426,6934019.463820707,47609753.87662428,297452197.9251672,75344723.26751518,118824704.51995811,545337865.1435323,813086450.9390846,,939328453.2763256,11704489.83883363,0.0,78019471.17317599,564518428.7543311,1066076130.8160356,0.0,8038639408.836841,412111794.0518235,,1155785437.7153056,120985437.05786799,2520372041.9824843,,334117143.86388636,1688755010.7322726,1349524778.7876823,271651235.10771394,1441135603.2770536,,46780814.92738117,361769891.4784144,8603451259.399645,199582373.628052,,11476047925.845268,0.0,757896120.3696373,43863476.67386311,5523298953.4898815,537206661.1182802,327706525.36482334,157848455.4404401,20019588346.44491,1541326647.866391,328426322.2761807,20996180.618823383,0.0,1732495915.322309,342810393.49626493,1775599355.8644905,246811754.01657075,1116630240.334128,3916755437.9310637,1392178470.2349377,523077776.1144557,3391885406.8780103,1036995505.3891937
2021-01-15,1458491755.8351078,298631823.73968595,0.0,153149364.2585543,599266488.9687172,24197068.60689893,298747118.540612,892971488.9729604,5071175220.74123,600586159661.9167,8052121766.472926,254430693.66875437,3380184852.547914,195495287.19400933,382383232.19900644,7906071269.336159,843151837.5898286,0.0,1656072754.9623637,5827219873.195043,85747448.76697348,1067202013.1122155,722563937.0347414,763841316.4609607,,1245289611.2044125,1426386960.2213275,117038257.6449055,1158815803.94504,1082506478.1857371,120772453.13044263,996869065.6169102,,0.0,527278436.7715922,138521937.29634407,2177578621.6528554,113764428001.21452,738659996.1310431,51268471.19178506,791505121.543029,,86608052.83290249,708251626.8503972,7314204.807745228,51880888.080227084,315087292.7753611,76094901.17952877,112926672.27602881,569572515.9390713,820832139.8143566,,961980852.1217386,10960851.49438044,0.0,76981530.75225763,650660878.6895128,1064740318.246648,0.0,8303581959.617682,412050497.25026697,,1165031544.4271898,130669729.16819453,2401029489.8190174,,359799045.485066,1681601816.836925,1336570007.2943053,307529623.42309964,1382325248.3169446,,47208858.549764946,370677232.2825758,11283083168.889452,198816677.59720364,,11092570908.904104,0.0,707031608.9107802,62941452.21278264,5501413269.421431,573647235.5171589,331911459.02900904,161798209.641619,19922252240.19193,1566829401.413346,335188204.79966915,20958599.019287765,0.0,1776826218.021198,360291032.07406276,1771331489.4479365,312678304.50248617,1197369540.302607,3973978585.6900935,1360552421.0475388,525288531.604903,3560787278.446006,980397076.3745154
2021-01-16,1691282000.0960953,325095471.0551207,0.0,147703197.0791084,603131462.8322488,24861749.553862747,305998136.97652364,953656184.3564061,5039309115.8325615,566698219632.0453,7574560338.886681,245420003.7364262,3237272585.2132907,191507237.16030425,373771401.2249711,7828144201.056232,531899097.8775566,0.0,1526302198.8987122,6828446221.5604515,84302873.58876938,1133690546.6792777,702221943.4101808,1170223164.64877,,1587259474.2944796,1355612435.0074282,183206882.4467232,1069641207.6871532,1025431773.1983562,116958309.98785587,988275284.0386711,,0.0,522190734.51490617,144266542.27902785,2170221080.634915,110939171406.00209,733118642.1327267,55832931.51337108,796536957.4259974,,91372748.7696457,684281831.1237161,7532617.454889122,52433682.63351807,306792422.6257498,83809600.01505475,107138643.94868627,542357526.8096311,821145047.638507,,981969241.5981699,11373037.916581498,0.0,76437853.32254317,623923486.9280113,1091606031.467305,0.0,7898294402.774631,398930909.3745227,,1102602821.0336843,136459709.67482036,2321904841.624114,,385793108.4355625,1599434628.8814306,1380771325.6967554,311871037.85040987,1321056127.2444503,,47734398.29468302,358237357.5955372,10366773349.262074,189831865.17559555,,10565908915.214664,0.0,707837484.2150111,64407283.93207989,5214110016.705187,677598890.7970768,317667262.67672414,162254815.91748086,20096229592.942062,1719952194.0273564,344107978.39159214,22818359.79489016,0.0,1707828083.818173,353778183.22120845,1772064043.9791963,313393849.61244124,1327066382.341873,4038697636.6337805,1363437041.4817917,528238842.9641847,3377100759.33632,917051159.790628
2021-01-17,1865084567.1617603,340420277.3395924,0.0,147929876.19731823,833061174.5744117,26849418.89671398,328564681.82903683,943141262.6898117,5305076840.154377,558517334736.2053,7602850803.38442,243500076.6889781,3201118460.3175097,197684669.97658026,363616960.97440714,9085161761.744635,661189845.0633029,0.0,1574319088.1405647,6817459295.3653965,87724603.65970542,1168485533.8387635,717686509.4300123,1153822581.4663732,,1795524200.4591665,1442179358.5485904,174691696.71844047,1133851931.4875982,1029493572.6561432,119985557.36044317,981528373.627287,,0.0,520324176.84423167,152763187.29650596,2196419561.2131076,117032196173.24268,751387759.0007942,60341165.569098964,842373538.7237582,,99334117.1325991,704594744.7512826,7508595.861526543,52004441.468064964,338697617.85346085,83318103.41713282,105651619.18807273,542931521.971573,826856627.8194928,,984008797.6221644,12285151.704250896,0.0,78523835.00557782,773958426.8164073,1119181366.8213258,0.0,7917956750.812439,402675789.9481757,,1112631261.1332042,132218983.74294376,2302399497.9387665,,450908255.95055795,1623451780.3850422,1384266485.6938515,308133169.3245119,1370393762.6867423,,52255397.967360824,384288440.6460422,14449905069.024633,192482685.09062946,,10557410412.904922,0.0,748380934.9935899,71499176.14479306,5345955853.301803,754283213.2825938,305728414.3145482,162196282.99765536,20129899910.13253,1816560406.160975,475389387.73148495,22725798.38522418,0.0,1714345739.322546,374335227.6621187,1795329184.076761,313310911.1835607,1500949118.183579,4174432514.4419713,1451232650.7472582,549009676.3851602,3332605062.589138,968162669.4252954
2021-01-18,1894155123.9636316,381677374.42666924,0.0,169512188.21081245,839984866.1159815,28102670.287237212,340459149.5219511,962165599.1664135,5641982040.668115,556841929750.6201,7447811305.477501,238479087.06846085,3090212434.8652005,196395451.93614784,375581865.7409732,9893004217.888842,674172273.505762,0.0,1519875636.275371,7815447741.056421,87286087.10280067,1168692844.4280295,752271783.0005144,1160843509.6167939,,1703621139.7543755,1508648972.5995383,268433795.0659629,1145497825.1272018,1023012708.9181273,122612320.60229251,957488922.0447093,,0.0,531881923.24371576,182165480.6887097,2184495386.764716,117687285375.64574,741179493.1643609,63549491.45272806,899656232.5148139,,102525064.43823373,751530723.8555839,7199189.044349818,51681206.60497478,345086724.5180637,92835605.17969267,104857603.83797696,532493632.4499062,859706961.5201942,,1010642586.3717378,12233945.41336402,0.0,77151007.94739074,773639144.1074347,1112396334.1277006,0.0,7882076169.768217,439623536.1790457,,1090274420.5034227,139439500.86173838,2376863108.8306165,,535445244.8718224,1661463122.339178,1418222416.05671,300899060.812183,1415536635.7668777,,56913170.10739334,386997813.0665395,13396037252.91797,192829123.49040878,,10449188572.274109,0.0,842744342.516046,69866450.33453718,5544693929.08398,748639834.1453222,324991027.18945473,157324340.688941,20137393532.47511,1887700667.5387654,541620261.190097,27193969.941511076,0.0,1676990092.957819,376856301.87584585,1798158120.4582214,344033205.0564847,1561594636.6248686,4202044426.230601,1474632789.8507543,622663452.3363472,3320078660.9298315,899264618.2299353
2021-01-19,2012732892.5558715,375942766.44330764,0.0,166803135.64793727,811587622.3242536,30961107.106621392,348223650.9769317,953234149.8013831,5546286215.888246,565268783633.029,7853515246.327719,244134100.21745574,3177738404.57404,201010349.40587378,368480127.047079,9569174579.86896,689648884.8370565,0.0,1520446578.2966688,7300617796.363377,90474146.82125382,1176299102.1656256,773328908.4768578,1138302461.7567408,,1871078212.959832,1608440812.216764,250225134.07883483,1162861316.403319,1056898191.1275952,129786712.99955583,977603693.281567,,0.0,554458277.678642,186373796.36948988,2209613259.45656,118724940734.91261,741686907.966424,62496647.41395062,872888805.2856863,,107262056.23063017,796052809.2643876,7095493.37599457,55228249.233866744,359984645.7442915,93576981.68086202,105688569.32040763,549239132.8385533,927587260.4192569,,1088978920.6382205,12144286.676975597,0.0,76870756.07841374,814175035.0812073,1122499886.6400583,0.0,8349329417.23384,423284564.5422132,,1061313227.3980213,143947488.61542988,2307265979.364821,,512395331.2108218,1756860816.2684674,1593118647.7291563,316927560.7421224,1472436888.3341277,,61238723.33353039,397504445.68551046,12926885151.93158,191069812.07581505,,10726837258.499037,0.0,817349871.862616,69176596.29027386,5535634824.826598,781862958.4072131,321184842.1858941,162898824.46178943,20175041165.449116,1880456029.616647,632642331.9563943,26965549.91743931,0.0,1690363690.936827,393889288.7244294,1876272469.6711996,344905607.258564,1620342880.2405968,4248301138.816506,1638133209.2700155,645589892.0424637,3368345941.3103952,921417756.3735024
2021-01-20,1905013063.9071105,349351837.41756594,0.0,178054137.32459363,749331320.8157574,29238900.029473983,332499614.66248083,942232541.685044,5252251349.05235,553318046588.3516,7891808057.966865,241729628.36464965,3145129153.1923413,202832228.04747814,380858680.4018577,9542899454.193996,695338757.9363607,0.0,1486227644.4173646,6901315648.262924,101694397.23257816,1299003556.4359841,735346969.9361538,1170799308.8474243,,1770158724.0456061,1641469504.2582605,215707003.88945863,1157506227.904168,1022444914.1951005,136425799.03732094,954598006.4209992,,0.0,531732017.44869953,276670748.6764357,2201357074.3660574,130105076792.62708,758704695.4660509,59538019.46454845,837155152.0164593,,110943103.39869389,790759564.6816144,7071494.133273057,56279012.89320335,390600036.17885256,99638817.65276705,104623286.07115176,536273686.15272444,940638114.3181299,,1081968638.9413023,11851183.106350394,0.0,79297085.62854113,757560787.2846835,1106300636.8557673,0.0,8381065162.47929,484091213.17234915,,1064446550.0704546,131256536.09766778,2320536745.2160068,,467263379.9249774,1832882845.956519,1545671644.385435,342334670.7973255,1370001836.0449862,,59079090.707233645,433136659.6163214,13072734110.276785,207342090.3303725,,11067168743.020681,0.0,785207604.9482383,78059589.23130919,5476842551.18928,693892483.7945856,364393223.7779466,160454693.70215425,20033510149.338448,1816175761.2243564,542998304.269463,28248433.66159833,0.0,1664032627.580149,384689491.8433538,1822157022.4559999,337736947.59901255,1543246404.8446155,4238065314.2812247,1570140696.5549192,590286975.2453126,3321915259.5537133,917210782.1603144
2021-01-21,1998681858.1355314,359259913.75754213,0.0,178049150.94015238,800172483.1496794,28609092.400489617,340823255.2447976,929348054.5889997,5172513342.089,546758170957.1378,7663310332.3533535,241560427.8118023,3088258817.9971476,197647485.54181597,369856673.8817839,9598507072.84578,704582840.865109,0.0,1465255960.0479677,7234467460.850072,97567052.26932317,1288512923.917255,727962742.3793705,1187769567.1700454,,1740811735.4203434,1584339637.4357386,261963382.1213022,1163200182.057103,996679358.612686,151313184.26190507,955923434.1453744,,0.0,545504696.1073991,323811016.25379586,2178495969.8311243,129136125579.89824,758968267.7103779,59693134.470266104,825068962.5589423,,111590610.79913357,774311379.254785,7223049.659262375,54967856.137731,574437121.850726,95170292.17918627,103564716.78206778,529451137.55574757,930934001.613451,,1078963676.4544623,11747327.356771557,0.0,76064586.86753172,788111516.9455242,1123457454.4730108,0.0,8203789486.352935,466985029.5668665,,1050234381.6841383,138230788.0971125,2256015046.693137,,532940949.77104753,1781618481.5044024,1510594705.5555997,346111975.5112311,1437734139.4220355,,60894867.80504215,445528369.5535292,14134158754.806171,196705815.67073742,,11129673218.119322,0.0,803457324.1736414,84036877.17276196,5378296698.505213,764225273.1934116,361382805.7759777,165751155.42405584,20465030153.713486,1816489484.4131703,525869634.1465324,27579725.122593354,0.0,1674365747.316455,384896727.85153,1802392961.3096964,345726342.26622397,1598097756.7931967,4370913880.702503,1857868180.9753022,596160907.2749122,3290160120.721487,873539369.3863425
2021-01-22,1624826051.7460084,308183806.76258856,0.0,164735943.64427403,727020933.7886178,29924872.39613134,298674400.90043616,907629385.2164987,4745573422.302061,472810876563.259,6504315049.312187,222517967.33800837,2752158995.4622583,180725146.1781592,346618774.7106739,8065377592.358178,713173216.7414346,0.0,1297678790.705139,6095945059.487435,84621105.17711988,1092574429.1537125,614499588.5618186,1217522243.0758762,,1430524633.6534934,1353757373.8017862,271120845.2216315,1160497915.8227353,820215466.0172129,130681179.37290885,858846135.4610039,,0.0,524969463.9672655,254573102.87625894,1990753670.3500988,107429780752.25093,679604778.555568,56095696.55716156,788864429.8120537,,102773289.7172866,661745701.9458799,7558849.712452507,50498971.48720354,540818854.8494939,80988182.23708364,90760984.53684525,522607287.57545114,833197230.3531106,,976503093.8898698,11491511.210500479,0.0,69759710.97614591,705710307.6509879,1101131590.467785,0.0,7096542647.259887,378712793.2549373,,870993359.2074538,116063264.35096592,1914326106.2774355,,470078553.3204334,1573085263.2417567,1285210251.4221807,309002724.48432475,1339450780.6041021,,58116806.08607638,421418650.9139979,12803457042.151392,170144373.31815183,,10070537913.719265,0.0,646801165.8766037,69801385.82207738,4590525805.252071,594370341.6022123,317831589.14942646,169033010.42636347,20550397975.30021,1546225992.848849,448576459.5025837,60003168.976060405,0.0,1456804788.743807,315954238.16997874,1642392178.3906794,339514763.4941918,1353416968.0445046,4414990425.471833,1519156513.502126,500210607.0163749,2877419778.5392046,731260388.750179
2021-01-23,1928507120.403315,335653699.808734,0.0,184140471.92992175,807523249.9766941,28924568.974655833,379879456.2422019,973636642.6935314,4905579169.089013,503734116667.9894,6732024195.212188,218234710.84256685,2721650762.2078977,184116145.8791657,358656628.91812515,8878053194.831478,837934595.1169276,0.0,1558453009.8949404,7118009227.595236,86365682.20743881,1120358687.153516,682469333.3402144,802110061.1618401,,1568701809.272054,1379767521.0119727,320543188.2218024,1185401643.700461,860323701.3404312,167535411.25624824,893210392.0352433,,0.0,522883292.3844135,289063748.0803098,2041823399.1470728,115217818225.94777,707442959.6081731,56165851.7507913,832303441.1557724,,98367099.07285526,720788740.3016704,7610404.390276082,51490102.20877653,534055891.8084801,88369282.72186999,95134065.74517688,548310250.8139383,869634305.4338061,,1035304004.416743,11549481.748498285,0.0,71423588.9252265,766573696.3973695,1059395553.5947849,0.0,7516600222.374997,406418778.2294973,,1028780199.86955,125344776.90517801,1980004317.5248606,,511022124.19552094,1603664750.0073435,1354259840.9423146,318483102.1252841,1323008005.8121173,,72882769.02757639,450311405.8656546,13526918095.052593,196939682.27308053,,10142600544.722221,0.0,715340512.7822994,76439501.11857978,4909790599.441626,706545280.203887,323295160.92221165,176390864.32555598,20375729119.126045,1821641157.7868736,514839595.7188857,59040874.05538857,0.0,1564356816.614808,403484508.60749453,1675622851.3947554,339034350.7723492,1543517281.0593321,4532019085.928924,1663520125.507998,527292896.4595402,3037618561.8887186,759110973.0119476
2021-01-24,2127220009.169829,367683469.0480849,0.0,194206783.0826992,813283015.1612873,31531958.09595287,401458961.1414063,973615143.3393254,4948971866.896315,490159278862.7693,6607570172.566544,213880307.61010963,2672902644.0585313,189509178.50962925,363742158.189264,8850837576.62707,1065195530.6309454,0.0,1533868260.5011926,8173041368.008767,86365311.06199694,1124401918.1092455,706001619.0485872,835819522.9440556,,1632346744.7576592,1356422524.9554956,346771143.61004686,1201003482.3577769,861075402.244879,206356664.02699322,901999248.9724411,,0.0,518988062.6970001,323129384.80225676,2110000898.3039389,115629592848.3161,712213340.7012652,85438582.72303899,846066495.3872459,,84534446.57722785,716156183.6406187,7550781.98666106,53887096.783811845,550378244.2280533,98522825.00320007,101128843.99331826,524323584.07568246,922512195.4571825,,1022983437.9293482,11586646.627465952,0.0,77305966.99939895,790230149.1918899,1105910765.7232738,0.0,7506038367.914093,416580883.28182983,,1020003957.1196145,136113093.68979636,2027806020.6804488,,508874343.95740247,1592000766.970089,1412337233.7199633,312249163.506351,1313640216.0343723,,82576050.34645057,470412387.8574633,14541043355.974031,190133889.42455557,,10146761137.058525,0.0,747758077.9637719,90486590.05812258,4888982136.258202,735105702.4918445,353453697.7236583,184033923.85473907,20327115853.126144,1960310913.7148972,584452899.3393469,55243944.35543562,0.0,1585685726.713382,449451047.577698,1717269663.500996,340485190.1964404,1642691807.5043283,4595483975.546309,1600653942.0960748,541341167.5658717,2965610406.43885,758159082.124124
2021-01-25,2707031556.046353,371153002.3044273,0.0,218070009.39028564,787595044.546806,33302172.18865209,389773401.23753965,1005252602.2433988,5075022489.6481495,493584321912.8315,6713166872.030186,223504465.51798975,2681812886.5421352,201254976.55443138,372808268.8445584,8963061875.0577,1049695705.7892071,0.0,1665943555.9803264,8068706316.249926,86586618.31268588,1256286253.6587675,861765371.1676203,852620008.6806302,,1608393089.2143545,1357923318.9692574,373058888.84749013,1259681726.2203834,867858217.9780425,189413692.54132226,918819391.6518583,,0.0,581818322.2958384,314517038.240924,2121598955.462302,129974373492.19621,729031503.6533606,116179348.3268932,855754146.8402438,,87029298.35890669,758303756.3815122,8381463.048536955,53849532.6907638,535035267.8300515,96727453.43352687,101720321.02376702,520323936.22256255,924751381.0571915,,1035865277.0208129,14059783.204353172,0.0,75958055.36437453,769705460.6578985,1054451437.8456665,0.0,7729172696.82422,428159464.4203981,,1076164670.989964,133195121.64163126,2019781152.7983222,,554080302.1759095,1585199274.5722675,1415702198.7446537,334458776.4117374,1312520595.828888,,101959940.42404744,473938448.5003778,14193237263.387802,208829060.6844774,,10235957020.150358,0.0,777726691.7373811,98610161.09820403,4930599585.725705,876313364.2963192,359848831.46943486,183771632.9144039,20390754185.952003,1899222315.1292083,561835575.0760237,51358833.7100505,0.0,1599395529.782622,491397679.3372317,1769248358.8223403,339116080.8054601,2841391551.005048,4605618326.683257,1636112455.8302581,580217069.5105827,2984280716.3096957,790534368.9588809
2021-01-26,2538446351.642753,370737517.88471836,0.0,198809790.16306797,776084554.8836656,38214099.871664286,366028992.13313913,985696693.7141173,5038683277.519964,496233701879.3729,6675239379.019133,220149732.54580396,2797272225.063319,198523254.8765582,356067720.9891321,8827294290.492346,1068001763.4424386,0.0,1579268055.6191163,7893185559.272724,84443986.65858723,1212502180.7132945,738241872.0102768,865637593.7421206,,1529371612.9334166,1333521759.0441043,330476198.30597466,1297189706.059133,862701596.2719927,179020671.66425738,883404330.1662203,,0.0,703356104.0562427,364175446.32711214,2082303414.0391061,125129866280.1164,718721947.6043445,110361691.67930396,848371865.6853745,,86745775.09625061,727266670.5808201,8573324.438485067,52466088.40000596,525942807.20542365,115064729.54094978,97520790.25580102,583888606.4029039,918596624.549363,,997741322.7071104,14022060.172420347,0.0,78196262.85637884,737031591.5955474,1049802622.1166236,0.0,7506764743.759975,434976356.95628923,,1021819544.8907144,133433632.99816094,2021170792.1003606,,535946304.1331033,1659381099.6219158,1357986439.8066485,338754133.4929946,1300167687.1687725,,93646309.04867077,467894620.81617177,13601541146.900984,208548154.3397903,,10080494229.561747,0.0,799149910.5565096,99858147.29440966,4783031923.196682,811330012.9946636,348280997.48713154,203888254.74411118,20539753076.8975,1841739121.1167161,537965533.4839541,50512317.71794348,0.0,1722785505.94111,449707541.5238688,1751942618.0051534,331999833.2123026,2682919701.650387,4561380775.477789,1600154574.5257382,554962906.1944755,3071084347.966557,785947134.5362242
2021-01-27,2793639850.8217587,394597404.6804487,0.0,203435955.59668297,771551173.3998591,42991414.19500583,363793250.66362005,1003464493.3024963,5036130240.130041,498719920065.24084,6560934366.667899,214355976.06057778,2665778914.344647,196004740.29299903,355759705.9043852,8803419766.077553,1065037636.3714858,0.0,1587954144.9942088,7651461772.834283,90237581.85068053,1322994019.8191204,813687538.5997502,896156917.0668373,,1516614725.0922282,1321980563.9257877,349339812.27787,1310721409.5225403,857250760.6081632,182111095.11704728,866277555.6119721,,0.0,681112535.2600555,326891831.49560326,2054949423.6938303,127806945815.83476,710865148.6898135,152487545.89357212,840408768.0119205,133713769.12080468,80172520.01998691,753540893.5557567,9708839.754923565,51575144.188123085,517337348.9007971,111806403.86219251,97897092.59099992,586298018.7726843,910981863.3947428,,985544928.558753,13172299.114599759,0.0,76842694.3484133,746969843.3896288,1041526242.4288167,0.0,7362698026.232181,449524766.1640913,,1090737285.4172275,176029429.9270512,2021690387.2163558,,522139960.10951984,1791387048.376189,1345901808.946134,333906620.24411386,1250381996.2423706,,100972176.02039309,487933285.0588351,13496396656.059126,219938022.525153,,10045697147.99885,0.0,867168593.7722993,106672113.5259495,4747701717.837553,842008705.0095646,504953382.3779323,207919615.95435476,20603320220.09596,1828273728.2394075,540595298.244059,50158469.78141789,0.0,1900583439.325693,460440730.9623899,1733944861.1143024,325035976.7379742,3214954506.3880687,4459020850.313986,1573264075.7531393,557282629.791059,3084806070.6375675,782823769.7675726
2021-01-28,2914292010.7977033,358809889.0150449,0.0,183135600.48276466,711371358.9498639,40059680.05637628,372713259.28239554,1129174555.987063,4997454300.340916,468179651441.82245,5786192162.789071,205186582.3576112,2489046957.867275,184037408.18680733,324402565.7165842,7979169520.459492,1025683770.6830386,0.0,1523492310.1095667,6951630142.772826,83729738.50655791,1210017826.9223526,761787460.0241866,918961537.1286894,,1368098942.6392431,1226184305.8609734,299556915.1198306,1325832621.5405443,792871775.2292477,160579112.037259,784274018.9263226,,0.0,749641070.0731018,281762663.39385706,1961759332.1286073,117184264202.63922,659875436.6092951,175151001.50046057,821267605.7298499,133713769.12080468,72232899.15435776,706993681.863609,8583446.947508382,50585715.74411821,460616562.72253567,113673142.94918682,91141850.06463288,551800623.231691,880953107.1332127,,899878350.3402039,13128796.785399478,0.0,74801080.37453899,707357196.52054,1051009792.3402933,0.0,6733619572.898796,409564746.13696384,,993754374.4961505,169453243.59415904,1853262379.2752151,,449368660.29524845,1734173313.590938,1224182008.3004034,333748160.3166781,1184372590.3030894,,112842587.74462558,508530454.9413481,12227910630.392904,222124447.45699564,,9429027502.725206,0.0,797805199.7431018,100438835.0874494,4352944918.796779,743412564.7100863,449552451.32823676,212633022.13308048,20856482849.66725,1742991654.5106735,489965039.4986493,44333339.764891215,0.0,1648329562.33215,475904702.7163988,1672361657.5488493,326988299.6038174,3522271495.7083983,4546465387.015433,1412924419.698573,500186422.3568375,2878199830.5783114,697539142.1573739
